timestamp,action,symbol,decision,quantity,price,reason,score,cash_before,cash_after,portfolio_value,pnl_realized,pnl_unrealized
2026-04-26T15:23:01.730360,RISK_CHECK,U,,,50,386.94,,position_size_exceeds_limit_26,,,,,,
2026-04-26T15:23:02.274171,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:23:04.213386,SIGNAL,BOX,,,,,,score_12.0_momentum_0.0125,12.0,,,,,
2026-04-26T15:23:04.223139,DECISION,BOX,BUY,,,,,score_12.0_momentum_0.0125,12.0,,,,,
2026-04-26T15:23:04.231361,RISK_CHECK,BOX,,,50,323.27,,position_size_exceeds_limit_31,,,,,,
2026-04-26T15:23:04.239402,SIGNAL,AMAT,,,,,,score_9.7_momentum_0.0049,9.74,,,,,
2026-04-26T15:23:04.247734,DECISION,AMAT,BUY,,,,,score_9.7_momentum_0.0049,9.74,,,,,
2026-04-26T15:23:04.254957,RISK_CHECK,AMAT,,,50,242.15,,position_size_exceeds_limit_41,,,,,,
2026-04-26T15:23:04.263951,SIGNAL,TREX,,,,,,score_9.0_momentum_0.0042,9.0,,,,,
2026-04-26T15:23:04.273739,DECISION,TREX,BUY,,,,,score_9.0_momentum_0.0042,9.0,,,,,
2026-04-26T15:23:04.281023,RISK_CHECK,TREX,,,50,371.86,,position_size_exceeds_limit_27,,,,,,
2026-04-26T15:23:04.290160,SIGNAL,INTC,,,,,,score_8.9_momentum_0.0013,8.88,,,,,
2026-04-26T15:23:04.301694,DECISION,INTC,BUY,,,,,score_8.9_momentum_0.0013,8.88,,,,,
2026-04-26T15:23:04.309258,RISK_CHECK,INTC,,,50,146.87,,total_exposure_exceeds_limit,,,,,,
2026-04-26T15:23:04.973673,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:23:07.173984,SIGNAL,AMAT,,,,,,score_11.7_momentum_0.0072,11.69,,,,,
2026-04-26T15:23:07.183372,DECISION,AMAT,BUY,,,,,score_11.7_momentum_0.0072,11.69,,,,,
2026-04-26T15:23:07.191836,RISK_CHECK,AMAT,,,50,244.02,,position_size_exceeds_limit_41,,,,,,
2026-04-26T15:23:07.808003,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:23:10.282051,SIGNAL,REGI,,,,,,score_11.0_momentum_0.0028,11.01,,,,,
2026-04-26T15:23:10.292054,DECISION,REGI,BUY,,,,,score_11.0_momentum_0.0028,11.01,,,,,
2026-04-26T15:23:10.300188,RISK_CHECK,REGI,,,50,128.1,,total_exposure_exceeds_limit,,,,,,
2026-04-26T15:23:10.308407,SIGNAL,NET,,,,,,score_10.7_momentum_0.0073,10.67,,,,,
2026-04-26T15:23:10.316710,DECISION,NET,BUY,,,,,score_10.7_momentum_0.0073,10.67,,,,,
2026-04-26T15:23:10.323914,RISK_CHECK,NET,,,50,275.95,,position_size_exceeds_limit_36,,,,,,
2026-04-26T15:23:10.913404,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:23:13.179599,SIGNAL,MARA,,,,,,score_10.8_momentum_0.0073,10.75,,,,,
2026-04-26T15:23:13.189249,DECISION,MARA,BUY,,,,,score_10.8_momentum_0.0073,10.75,,,,,
2026-04-26T15:23:13.197521,RISK_CHECK,MARA,,,50,541.85,,position_size_exceeds_limit_18,,,,,,
2026-04-26T15:23:13.204868,SIGNAL,BOX,,,,,,score_9.6_momentum_0.0028,9.61,,,,,
2026-04-26T15:23:13.212773,DECISION,BOX,BUY,,,,,score_9.6_momentum_0.0028,9.61,,,,,
2026-04-26T15:23:13.220657,RISK_CHECK,BOX,,,50,323.93,,position_size_exceeds_limit_31,,,,,,
2026-04-26T15:23:13.762635,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:23:16.204211,SIGNAL,MARA,,,,,,score_11.7_momentum_0.0076,11.73,,,,,
2026-04-26T15:23:16.221191,DECISION,MARA,BUY,,,,,score_11.7_momentum_0.0076,11.73,,,,,
2026-04-26T15:23:16.244408,RISK_CHECK,MARA,,,50,543.1,,position_size_exceeds_limit_18,,,,,,
2026-04-26T15:23:16.279942,SIGNAL,XPO,,,,,,score_9.4_momentum_0.0035,9.41,,,,,
2026-04-26T15:23:16.301733,DECISION,XPO,BUY,,,,,score_9.4_momentum_0.0035,9.41,,,,,
2026-04-26T15:23:16.316835,RISK_CHECK,XPO,,,50,349.79,,position_size_exceeds_limit_29,,,,,,
2026-04-26T15:23:16.339196,SIGNAL,MRVL,,,,,,score_9.0_momentum_0.0031,8.99,,,,,
2026-04-26T15:23:16.371781,DECISION,MRVL,BUY,,,,,score_9.0_momentum_0.0031,8.99,,,,,
2026-04-26T15:23:16.435793,RISK_CHECK,MRVL,,,50,154.12,,total_exposure_exceeds_limit,,,,,,
2026-04-26T15:23:17.316752,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:23:19.727301,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:23:22.338376,SIGNAL,MARA,,,,,,score_9.8_momentum_0.0039,9.8,,,,,
2026-04-26T15:23:22.348983,DECISION,MARA,BUY,,,,,score_9.8_momentum_0.0039,9.8,,,,,
2026-04-26T15:23:22.357821,RISK_CHECK,MARA,,,50,545.49,,position_size_exceeds_limit_18,,,,,,
2026-04-26T15:23:22.365419,SIGNAL,U,,,,,,score_9.2_momentum_0.0065,9.22,,,,,
2026-04-26T15:23:22.373232,DECISION,U,BUY,,,,,score_9.2_momentum_0.0065,9.22,,,,,
2026-04-26T15:23:22.382578,RISK_CHECK,U,,,50,383.18,,position_size_exceeds_limit_26,,,,,,
2026-04-26T15:23:22.939765,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:23:25.734541,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:23:28.227855,SIGNAL,TREX,,,,,,score_8.7_momentum_0.0037,8.7,,,,,
2026-04-26T15:23:28.237325,DECISION,TREX,BUY,,,,,score_8.7_momentum_0.0037,8.7,,,,,
2026-04-26T15:23:28.245218,RISK_CHECK,TREX,,,50,373.45,,position_size_exceeds_limit_27,,,,,,
2026-04-26T15:23:28.253584,SIGNAL,AMAT,,,,,,score_8.4_momentum_0.0041,8.41,,,,,
2026-04-26T15:23:28.260987,DECISION,AMAT,BUY,,,,,score_8.4_momentum_0.0041,8.41,,,,,
2026-04-26T15:23:28.269592,RISK_CHECK,AMAT,,,50,245.04,,position_size_exceeds_limit_41,,,,,,
2026-04-26T15:23:28.912632,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:23:31.270170,SIGNAL,MARA,,,,,,score_8.6_momentum_0.0025,8.59,,,,,
2026-04-26T15:23:31.280297,DECISION,MARA,BUY,,,,,score_8.6_momentum_0.0025,8.59,,,,,
2026-04-26T15:23:31.288533,RISK_CHECK,MARA,,,50,545.1,,position_size_exceeds_limit_18,,,,,,
2026-04-26T15:23:32.368266,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:23:34.245101,SIGNAL,NFLX,,,,,,score_10.8_momentum_0.0073,10.78,,,,,
2026-04-26T15:23:34.254863,DECISION,NFLX,BUY,,,,,score_10.8_momentum_0.0073,10.78,,,,,
2026-04-26T15:23:34.262826,RISK_CHECK,NFLX,,,50,461.92,,position_size_exceeds_limit_22,,,,,,
2026-04-26T15:23:34.270894,SIGNAL,AMD,,,,,,score_9.9_momentum_0.0093,9.95,,,,,
2026-04-26T15:23:34.279081,DECISION,AMD,BUY,,,,,score_9.9_momentum_0.0093,9.95,,,,,
2026-04-26T15:23:34.287171,RISK_CHECK,AMD,,,50,353.29,,position_size_exceeds_limit_28,,,,,,
2026-04-26T15:23:34.295437,SIGNAL,MARA,,,,,,score_8.9_momentum_0.0050,8.95,,,,,
2026-04-26T15:23:34.303686,DECISION,MARA,BUY,,,,,score_8.9_momentum_0.0050,8.95,,,,,
2026-04-26T15:23:34.314328,RISK_CHECK,MARA,,,50,547.27,,position_size_exceeds_limit_18,,,,,,
2026-04-26T15:23:34.852565,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:23:37.591481,SIGNAL,DBX,,,,,,score_dropped_10.1_momentum_-0.0043,10.06,,,,,
2026-04-26T15:23:37.601408,DECISION,DBX,SELL,,,,,score_dropped_10.1_momentum_-0.0043,10.06,,,,,
2026-04-26T15:23:37.619380,RISK_CHECK,DBX,,,50,112.85,,stop_loss_triggered,,,,,,
2026-04-26T15:23:37.633732,SIGNAL,LYFT,,,,,,score_10.0_momentum_0.0067,10.03,,,,,
2026-04-26T15:23:37.643580,DECISION,LYFT,BUY,,,,,score_10.0_momentum_0.0067,10.03,,,,,
2026-04-26T15:23:37.651764,RISK_CHECK,LYFT,,,50,358.31,,position_size_exceeds_limit_28,,,,,,
2026-04-26T15:23:37.659527,SIGNAL,NFLX,,,,,,score_9.5_momentum_0.0017,9.51,,,,,
2026-04-26T15:23:37.668005,DECISION,NFLX,BUY,,,,,score_9.5_momentum_0.0017,9.51,,,,,
2026-04-26T15:23:37.679088,RISK_CHECK,NFLX,,,50,461.38,,position_size_exceeds_limit_22,,,,,,
2026-04-26T15:23:37.687291,SIGNAL,REGI,,,,,,score_9.1_momentum_0.0073,9.06,,,,,
2026-04-26T15:23:37.697376,DECISION,REGI,BUY,,,,,score_9.1_momentum_0.0073,9.06,,,,,
2026-04-26T15:23:37.706923,RISK_CHECK,REGI,,,50,127.95,,total_exposure_exceeds_limit,,,,,,
2026-04-26T15:23:38.287125,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:23:40.216972,SIGNAL,S,,,,,,score_9.4_momentum_0.0074,9.42,,,,,
2026-04-26T15:23:40.227730,DECISION,S,BUY,,,,,score_9.4_momentum_0.0074,9.42,,,,,
2026-04-26T15:23:40.240004,RISK_CHECK,S,,,50,268.23,,position_size_exceeds_limit_37,,,,,,
2026-04-26T15:23:40.250214,SIGNAL,MCHP,,,,,,score_9.2_momentum_0.0038,9.24,,,,,
2026-04-26T15:23:40.258743,DECISION,MCHP,BUY,,,,,score_9.2_momentum_0.0038,9.24,,,,,
2026-04-26T15:23:40.266951,RISK_CHECK,MCHP,,,50,308.94,,position_size_exceeds_limit_32,,,,,,
2026-04-26T15:23:40.800093,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:23:43.263674,SIGNAL,JKHY,,,,,,score_10.1_momentum_0.0067,10.06,,,,,
2026-04-26T15:23:43.274296,DECISION,JKHY,BUY,,,,,score_10.1_momentum_0.0067,10.06,,,,,
2026-04-26T15:23:43.286706,RISK_CHECK,JKHY,,,50,192.7,,total_exposure_exceeds_limit,,,,,,
2026-04-26T15:23:43.296788,SIGNAL,NXPI,,,,,,score_9.4_momentum_0.0022,9.4,,,,,
2026-04-26T15:23:43.304386,DECISION,NXPI,BUY,,,,,score_9.4_momentum_0.0022,9.4,,,,,
2026-04-26T15:23:43.312866,RISK_CHECK,NXPI,,,50,163.58,,total_exposure_exceeds_limit,,,,,,
2026-04-26T15:23:43.899611,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:23:46.277829,SIGNAL,SHOP,,,,,,score_dropped_7.9_momentum_-0.0089,7.92,,,,,
2026-04-26T15:23:46.287634,DECISION,SHOP,SELL,,,,,score_dropped_7.9_momentum_-0.0089,7.92,,,,,
2026-04-26T15:23:46.295228,RISK_CHECK,SHOP,,,50,124.0,,approved,,,,,,
2026-04-26T15:23:46.303686,EXECUTION,SHOP,SELL,paper,-50,123.88,filled,,,58624.32,64818.12,99872.64,-127.37,0.0
2026-04-26T15:23:46.907889,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:23:49.413200,SIGNAL,XPev,,,,,,score_11.8_momentum_0.0036,11.85,,,,,
2026-04-26T15:23:49.423559,DECISION,XPev,BUY,,,,,score_11.8_momentum_0.0036,11.85,,,,,
2026-04-26T15:23:49.432327,RISK_CHECK,XPev,,,50,243.49,,position_size_exceeds_limit_41,,,,,,
2026-04-26T15:23:49.972867,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:23:52.313549,SIGNAL,XPev,,,,,,score_8.9_momentum_0.0032,8.95,,,,,
2026-04-26T15:23:52.342575,DECISION,XPev,BUY,,,,,score_8.9_momentum_0.0032,8.95,,,,,
2026-04-26T15:23:52.399909,RISK_CHECK,XPev,,,50,244.17,,position_size_exceeds_limit_41,,,,,,
2026-04-26T15:23:52.434308,SIGNAL,PINS,,,,,,score_7.9_momentum_0.0048,7.93,,,,,
2026-04-26T15:23:52.452632,DECISION,PINS,BUY,,,,,score_7.9_momentum_0.0048,7.93,,,,,
2026-04-26T15:23:52.468807,RISK_CHECK,PINS,,,50,208.99,,position_size_exceeds_limit_48,,,,,,
2026-04-26T15:23:53.290330,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:23:55.299190,SIGNAL,UTL,,,,,,score_8.7_momentum_0.0023,8.71,,,,,
2026-04-26T15:23:55.314957,DECISION,UTL,BUY,,,,,score_8.7_momentum_0.0023,8.71,,,,,
2026-04-26T15:23:55.336565,RISK_CHECK,UTL,,,50,156.9,,total_exposure_exceeds_limit,,,,,,
2026-04-26T15:23:55.347896,SIGNAL,NXPI,,,,,,score_7.9_momentum_0.0010,7.94,,,,,
2026-04-26T15:23:55.356022,DECISION,NXPI,BUY,,,,,score_7.9_momentum_0.0010,7.94,,,,,
2026-04-26T15:23:55.364109,RISK_CHECK,NXPI,,,50,163.57,,total_exposure_exceeds_limit,,,,,,
2026-04-26T15:23:55.906800,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:23:58.252876,SIGNAL,ZILLOW,,,,,,score_9.2_momentum_0.0059,9.23,,,,,
2026-04-26T15:23:58.263013,DECISION,ZILLOW,BUY,,,,,score_9.2_momentum_0.0059,9.23,,,,,
2026-04-26T15:23:58.271845,RISK_CHECK,ZILLOW,,,50,158.2,,total_exposure_exceeds_limit,,,,,,
2026-04-26T15:23:58.280177,SIGNAL,UTL,,,,,,score_7.9_momentum_0.0011,7.9,,,,,
2026-04-26T15:23:58.288257,DECISION,UTL,BUY,,,,,score_7.9_momentum_0.0011,7.9,,,,,
2026-04-26T15:23:58.296547,RISK_CHECK,UTL,,,50,156.82,,total_exposure_exceeds_limit,,,,,,
2026-04-26T15:23:58.972941,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:24:01.604558,SIGNAL,ONTO,,,,,,score_7.7_momentum_0.0042,7.74,,,,,
2026-04-26T15:24:01.640919,DECISION,ONTO,BUY,,,,,score_7.7_momentum_0.0042,7.74,,,,,
2026-04-26T15:24:01.678410,RISK_CHECK,ONTO,,,50,242.17,,position_size_exceeds_limit_41,,,,,,
2026-04-26T15:24:02.243513,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:24:04.313221,SIGNAL,ONTO,,,,,,score_8.4_momentum_0.0022,8.4,,,,,
2026-04-26T15:24:04.331139,DECISION,ONTO,BUY,,,,,score_8.4_momentum_0.0022,8.4,,,,,
2026-04-26T15:24:04.341351,RISK_CHECK,ONTO,,,50,242.51,,position_size_exceeds_limit_41,,,,,,
2026-04-26T15:24:04.349899,SIGNAL,SNOW,,,,,,score_7.9_momentum_0.0086,7.89,,,,,
2026-04-26T15:24:04.358726,DECISION,SNOW,BUY,,,,,score_7.9_momentum_0.0086,7.89,,,,,
2026-04-26T15:24:04.366408,RISK_CHECK,SNOW,,,50,203.92,,position_size_exceeds_limit_49,,,,,,
2026-04-26T15:24:05.017083,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:24:07.616563,SIGNAL,NVDA,,,,,,score_10.5_momentum_0.0102,10.51,,,,,
2026-04-26T15:24:07.630948,DECISION,NVDA,BUY,,,,,score_10.5_momentum_0.0102,10.51,,,,,
2026-04-26T15:24:07.639563,RISK_CHECK,NVDA,,,50,448.3,,position_size_exceeds_limit_22,,,,,,
2026-04-26T15:24:07.647794,SIGNAL,CRM,,,,,,score_9.8_momentum_0.0036,9.79,,,,,
2026-04-26T15:24:07.655170,DECISION,CRM,BUY,,,,,score_9.8_momentum_0.0036,9.79,,,,,
2026-04-26T15:24:07.663797,RISK_CHECK,CRM,,,50,201.07,,position_size_exceeds_limit_50,,,,,,
2026-04-26T15:24:07.672129,SIGNAL,FSLY,,,,,,score_8.7_momentum_0.0050,8.69,,,,,
2026-04-26T15:24:07.680527,DECISION,FSLY,BUY,,,,,score_8.7_momentum_0.0050,8.69,,,,,
2026-04-26T15:24:07.690158,RISK_CHECK,FSLY,,,50,490.85,,position_size_exceeds_limit_20,,,,,,
2026-04-26T15:24:07.699710,SIGNAL,XPev,,,,,,score_8.2_momentum_0.0081,8.15,,,,,
2026-04-26T15:24:07.711357,DECISION,XPev,BUY,,,,,score_8.2_momentum_0.0081,8.15,,,,,
2026-04-26T15:24:07.719736,RISK_CHECK,XPev,,,50,244.95,,position_size_exceeds_limit_41,,,,,,
2026-04-26T15:24:08.359087,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:24:10.266573,SIGNAL,NVDA,,,,,,score_9.7_momentum_0.0052,9.74,,,,,
2026-04-26T15:24:10.277064,DECISION,NVDA,BUY,,,,,score_9.7_momentum_0.0052,9.74,,,,,
2026-04-26T15:24:10.286287,RISK_CHECK,NVDA,,,50,448.25,,position_size_exceeds_limit_22,,,,,,
2026-04-26T15:24:10.294659,SIGNAL,SNAP,,,,,,score_9.0_momentum_0.0033,9.03,,,,,
2026-04-26T15:24:10.303276,DECISION,SNAP,BUY,,,,,score_9.0_momentum_0.0033,9.03,,,,,
2026-04-26T15:24:10.311590,RISK_CHECK,SNAP,,,50,170.17,,total_exposure_exceeds_limit,,,,,,
2026-04-26T15:24:10.919242,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:24:13.325190,SIGNAL,SNAP,,,,,,score_11.2_momentum_0.0093,11.2,,,,,
2026-04-26T15:24:13.336170,DECISION,SNAP,BUY,,,,,score_11.2_momentum_0.0093,11.2,,,,,
2026-04-26T15:24:13.345750,RISK_CHECK,SNAP,,,50,171.01,,total_exposure_exceeds_limit,,,,,,
2026-04-26T15:24:13.354310,SIGNAL,PG,,,,,,score_9.4_momentum_0.0056,9.42,,,,,
2026-04-26T15:24:13.363071,DECISION,PG,BUY,,,,,score_9.4_momentum_0.0056,9.42,,,,,
2026-04-26T15:24:13.372086,RISK_CHECK,PG,,,50,182.21,,total_exposure_exceeds_limit,,,,,,
2026-04-26T15:24:13.380505,SIGNAL,MRVL,,,,,,score_9.3_momentum_0.0052,9.33,,,,,
2026-04-26T15:24:13.389503,DECISION,MRVL,BUY,,,,,score_9.3_momentum_0.0052,9.33,,,,,
2026-04-26T15:24:13.398387,RISK_CHECK,MRVL,,,50,155.32,,total_exposure_exceeds_limit,,,,,,
2026-04-26T15:24:13.408301,SIGNAL,COIN,,,,,,score_8.4_momentum_0.0055,8.43,,,,,
2026-04-26T15:24:13.417250,DECISION,COIN,BUY,,,,,score_8.4_momentum_0.0055,8.43,,,,,
2026-04-26T15:24:13.427448,RISK_CHECK,COIN,,,50,486.77,,position_size_exceeds_limit_21,,,,,,
2026-04-26T15:24:13.978170,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:24:16.340950,SIGNAL,COIN,,,,,,score_12.0_momentum_0.0125,12.0,,,,,
2026-04-26T15:24:16.351397,DECISION,COIN,BUY,,,,,score_12.0_momentum_0.0125,12.0,,,,,
2026-04-26T15:24:16.359904,RISK_CHECK,COIN,,,50,493.2,,position_size_exceeds_limit_20,,,,,,
2026-04-26T15:24:16.368304,SIGNAL,PG,,,,,,score_10.3_momentum_0.0029,10.31,,,,,
2026-04-26T15:24:16.376694,DECISION,PG,BUY,,,,,score_10.3_momentum_0.0029,10.31,,,,,
2026-04-26T15:24:16.388813,RISK_CHECK,PG,,,50,181.79,,total_exposure_exceeds_limit,,,,,,
2026-04-26T15:24:17.022022,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:24:19.307626,SIGNAL,NXPI,,,,,,score_15.2_momentum_0.0091,15.23,,,,,
2026-04-26T15:24:19.322674,DECISION,NXPI,BUY,,,,,score_15.2_momentum_0.0091,15.23,,,,,
2026-04-26T15:24:19.340970,RISK_CHECK,NXPI,,,50,164.11,,total_exposure_exceeds_limit,,,,,,
2026-04-26T15:24:19.354772,SIGNAL,COIN,,,,,,score_10.3_momentum_0.0058,10.31,,,,,
2026-04-26T15:24:19.370601,DECISION,COIN,BUY,,,,,score_10.3_momentum_0.0058,10.31,,,,,
2026-04-26T15:24:19.393609,RISK_CHECK,COIN,,,50,491.55,,position_size_exceeds_limit_20,,,,,,
2026-04-26T15:24:19.406656,SIGNAL,AVGO,,,,,,score_dropped_8.9_momentum_-0.0043,8.95,,,,,
2026-04-26T15:24:19.422772,DECISION,AVGO,SELL,,,,,score_dropped_8.9_momentum_-0.0043,8.95,,,,,
2026-04-26T15:24:19.439494,RISK_CHECK,AVGO,,,50,116.0,,approved,,,,,,
2026-04-26T15:24:19.452300,EXECUTION,AVGO,SELL,paper,-50,115.88,filled,,,64818.12,70612.32,100190.87,190.86,0.0
2026-04-26T15:24:20.043866,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:24:22.354592,SIGNAL,MRVL,,,,,,score_11.6_momentum_0.0071,11.6,,,,,
2026-04-26T15:24:22.365300,DECISION,MRVL,BUY,,,,,score_11.6_momentum_0.0071,11.6,,,,,
2026-04-26T15:24:22.373974,RISK_CHECK,MRVL,,,50,156.9,,approved,,,,,,
2026-04-26T15:24:22.382593,EXECUTION,MRVL,BUY,paper,50,157.06,filled,,,70612.32,62759.48,100190.87,190.86,0.0
2026-04-26T15:24:22.935422,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:24:25.292524,SIGNAL,ACN,,,,,,score_8.2_momentum_0.0011,8.21,,,,,
2026-04-26T15:24:25.302736,DECISION,ACN,BUY,,,,,score_8.2_momentum_0.0011,8.21,,,,,
2026-04-26T15:24:25.312099,RISK_CHECK,ACN,,,50,497.58,,position_size_exceeds_limit_20,,,,,,
2026-04-26T15:24:25.867521,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:24:28.336586,SIGNAL,V,,,,,,score_8.6_momentum_0.0052,8.64,,,,,
2026-04-26T15:24:28.346244,DECISION,V,BUY,,,,,score_8.6_momentum_0.0052,8.64,,,,,
2026-04-26T15:24:28.354579,RISK_CHECK,V,,,50,452.14,,position_size_exceeds_limit_22,,,,,,
2026-04-26T15:24:28.361842,SIGNAL,MA,,,,,,score_8.4_momentum_0.0052,8.45,,,,,
2026-04-26T15:24:28.369401,DECISION,MA,BUY,,,,,score_8.4_momentum_0.0052,8.45,,,,,
2026-04-26T15:24:28.378463,RISK_CHECK,MA,,,50,297.95,,position_size_exceeds_limit_34,,,,,,
2026-04-26T15:24:28.907586,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:24:31.307096,SIGNAL,MA,,,,,,score_8.6_momentum_0.0010,8.6,,,,,
2026-04-26T15:24:31.317234,DECISION,MA,BUY,,,,,score_8.6_momentum_0.0010,8.6,,,,,
2026-04-26T15:24:31.325635,RISK_CHECK,MA,,,50,298.26,,position_size_exceeds_limit_34,,,,,,
2026-04-26T15:24:31.884385,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:24:34.324940,SIGNAL,PTON,,,,,,score_9.1_momentum_0.0033,9.06,,,,,
2026-04-26T15:24:34.335218,DECISION,PTON,BUY,,,,,score_9.1_momentum_0.0033,9.06,,,,,
2026-04-26T15:24:34.344366,RISK_CHECK,PTON,,,50,226.12,,position_size_exceeds_limit_44,,,,,,
2026-04-26T15:24:34.352786,SIGNAL,MU,,,,,,score_8.0_momentum_0.0026,8.0,,,,,
2026-04-26T15:24:34.360088,DECISION,MU,BUY,,,,,score_8.0_momentum_0.0026,8.0,,,,,
2026-04-26T15:24:34.369790,RISK_CHECK,MU,,,50,401.92,,position_size_exceeds_limit_25,,,,,,
2026-04-26T15:24:34.932457,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:24:37.394111,SIGNAL,XPev,,,,,,score_11.5_momentum_0.0115,11.49,,,,,
2026-04-26T15:24:37.403473,DECISION,XPev,BUY,,,,,score_11.5_momentum_0.0115,11.49,,,,,
2026-04-26T15:24:37.411928,RISK_CHECK,XPev,,,50,250.71,,position_size_exceeds_limit_40,,,,,,
2026-04-26T15:24:37.420243,SIGNAL,NXPI,,,,,,score_9.6_momentum_0.0062,9.6,,,,,
2026-04-26T15:24:37.428249,DECISION,NXPI,BUY,,,,,score_9.6_momentum_0.0062,9.6,,,,,
2026-04-26T15:24:37.436556,RISK_CHECK,NXPI,,,50,164.07,,total_exposure_exceeds_limit,,,,,,
2026-04-26T15:24:38.020097,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:24:40.648854,SIGNAL,V,,,,,,score_12.4_momentum_0.0121,12.42,,,,,
2026-04-26T15:24:40.666019,DECISION,V,BUY,,,,,score_12.4_momentum_0.0121,12.42,,,,,
2026-04-26T15:24:40.699170,RISK_CHECK,V,,,50,455.21,,position_size_exceeds_limit_22,,,,,,
2026-04-26T15:24:40.708413,SIGNAL,ACN,,,,,,score_8.3_momentum_0.0019,8.35,,,,,
2026-04-26T15:24:40.716679,DECISION,ACN,BUY,,,,,score_8.3_momentum_0.0019,8.35,,,,,
2026-04-26T15:24:40.725239,RISK_CHECK,ACN,,,50,493.96,,position_size_exceeds_limit_20,,,,,,
2026-04-26T15:24:40.734408,SIGNAL,LRCX,,,,,,score_8.1_momentum_0.0047,8.11,,,,,
2026-04-26T15:24:40.742688,DECISION,LRCX,BUY,,,,,score_8.1_momentum_0.0047,8.11,,,,,
2026-04-26T15:24:40.750173,RISK_CHECK,LRCX,,,50,265.59,,position_size_exceeds_limit_38,,,,,,
2026-04-26T15:24:41.290778,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:24:43.337859,SIGNAL,BRK.B,,,,,,score_10.3_momentum_0.0039,10.31,,,,,
2026-04-26T15:24:43.348137,DECISION,BRK.B,BUY,,,,,score_10.3_momentum_0.0039,10.31,,,,,
2026-04-26T15:24:43.356756,RISK_CHECK,BRK.B,,,50,98.57,,approved,,,,,,
2026-04-26T15:24:43.364622,EXECUTION,BRK.B,BUY,paper,50,98.67,filled,,,62759.48,57826.05,100190.87,190.86,0.0
2026-04-26T15:24:43.373124,SIGNAL,V,,,,,,score_10.3_momentum_0.0031,10.28,,,,,
2026-04-26T15:24:43.386087,DECISION,V,BUY,,,,,score_10.3_momentum_0.0031,10.28,,,,,
2026-04-26T15:24:43.398675,RISK_CHECK,V,,,50,456.15,,position_size_exceeds_limit_22,,,,,,
2026-04-26T15:24:43.410888,SIGNAL,SQ,,,,,,score_9.1_momentum_0.0064,9.12,,,,,
2026-04-26T15:24:43.423208,DECISION,SQ,BUY,,,,,score_9.1_momentum_0.0064,9.12,,,,,
2026-04-26T15:24:43.435756,RISK_CHECK,SQ,,,50,275.72,,position_size_exceeds_limit_36,,,,,,
2026-04-26T15:24:43.448484,SIGNAL,XPev,,,,,,score_8.8_momentum_0.0032,8.84,,,,,
2026-04-26T15:24:43.465411,DECISION,XPev,BUY,,,,,score_8.8_momentum_0.0032,8.84,,,,,
2026-04-26T15:24:43.482493,RISK_CHECK,XPev,,,50,251.48,,position_size_exceeds_limit_40,,,,,,
2026-04-26T15:24:44.105317,PORTFOLIO_UPDATE,,,,,,,,,,,,,
2026-04-26T15:24:46.340635,SIGNAL,V,,,,,,score_11.0_momentum_0.0055,10.98,,,,,
